Country Code,Contry Name,Region,Year,abr,co2_prod,coef_ineq,diff_hdi_phdi,eys,eys_f,eys_m,gdi,gii,gni_pc_f,gni_pc_m,gnipc,hdi,hdi_f,hdi_m,ihdi,ineq_edu,ineq_inc,ineq_le,le,le_f,le_m,lfpr_f,lfpr_m,loss,mf,mmr,mys,mys_f,mys_m,phdi,pr_f,pr_m,se_f,se_m,IncomeGroup,"Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)",Electric power consumption (kWh per capita),GDP (USD),GDP per capita (USD),Individuals using the Internet (% of population),"Infant mortality rate (per 1,000 live births)",Life expectancy at birth (years),Population density (people per sq. km of land area),Unemployment (% of total labor force) (modeled ILO estimate),DALYs (rate) - Sex: Both - Age: Age-standardized - Cause: Depressive disorders,DALYs (rate) - Sex: Both - Age: Age-standardized - Cause: Schizophrenia,DALYs (rate) - Sex: Both - Age: Age-standardized - Cause: Bipolar disorder,DALYs (rate) - Sex: Both - Age: Age-standardized - Cause: Eating disorders,DALYs (rate) - Sex: Both - Age: Age-standardized - Cause: Anxiety disorders,Schizophrenia disorders (share of population) - Sex: Both - Age: Age-standardized,Depressive disorders (share of population) - Sex: Both - Age: Age-standardized,Anxiety disorders (share of population) - Sex: Both - Age: Age-standardized,Bipolar disorders (share of population) - Sex: Both - Age: Age-standardized,Eating disorders (share of population) - Sex: Both - Age: Age-standardized
PAN,Panama,Latin America & Caribbean,1998,93.834,2.026119418,11.99939241,6.61971831,11.82833004,12.38347969,11.47468634,0.982,0.524,9389.137719,17690.57515,13561.54747,0.71,0.701892516,0.714501196,0.4415,11.73821662,18.18098242,11.429245,73.2792,76.4314,70.3081,42.958,79.674,12.40216429,11.12,102,7.784159851,7.902900314,7.666108036,0.663,9.722222222,90.27777778,48.34631119,45.24901886,Upper middle income,24.044,4.787,1187.103051,11575500000.0,3974.67,2.75065,22.6,74.694,39.1756,4.065,517.42535,180.24666,184.3681,44.683334,336.26212,0.27983332,2.9663556,3.5040631,0.8498207,0.2072503
PAN,Panama,Latin America & Caribbean,1999,94.529,1.892234642,11.99939241,6.013986014,12.07886028,12.56591034,11.60974026,0.983,0.513,9481.971547,17759.50642,13641.53182,0.715,0.706335856,0.71848284,0.4415,11.73821662,18.18098242,11.429245,73.6216,76.7329,70.6813,43.019,79.377,12.40216429,9.89,87,7.831274843,7.955985355,7.707199049,0.672,9.722222222,90.27777778,48.75229149,45.5374485,Upper middle income,23.758,4.783,1223.817578,12130300000.0,4082.62,3.83686,22.2,74.881,39.9677,4.172,518.19745,180.23358,184.3324,45.21717,336.24576,0.2801885,2.9701335,3.5050259,0.84984607,0.20974526
PAN,Panama,Latin America & Caribbean,2000,93.293,1.890356423,11.99939241,6.65742025,12.33146,12.89877033,11.78600025,0.968,0.513,8177.015497,19600.19445,13916.19982,0.721,0.704162314,0.727514529,0.4415,11.73821662,18.18098242,11.429245,74.0015,77.0619,71.1009,43.944,79.416,12.40216429,11.32,91,7.878389835,8.009070396,7.748290062,0.673,9.85915493,90.14084507,49.15827179,45.82587814,Upper middle income,23.452,4.783,1261.667606,12304100000.0,4060.32,6.5548,21.8,75.06,40.7631,4.206,518.72614,180.36533,184.368,45.75477,336.204,0.2803726,2.9726222,3.5058346,0.8498679,0.2123473
PAN,Panama,Latin America & Caribbean,2001,93.653,2.250450537,11.99939241,5.922865014,12.54675007,13.14731026,11.96998024,0.969,0.508,8166.064125,19177.52336,13697.412,0.726,0.710056541,0.732472596,0.4415,11.73821662,18.18098242,11.429245,74.4144,77.4182,71.5586,44.872,79.449,12.40216429,9.14,86,8.018189859,8.157989311,7.878568077,0.683,9.85915493,90.14084507,50.53132744,47.2502903,Upper middle income,23.139,4.787,1300.688254,12502000000.0,4046.42,7.2684,21.4,75.233,41.561,4.378,519.0038,180.18448,184.37799,46.245872,336.47653,0.28035367,2.9735262,3.506457,0.84988743,0.2147046
PAN,Panama,Latin America & Caribbean,2002,90.625,1.848444742,11.99939241,6.412005457,12.73756981,13.30881977,12.18927956,0.97,0.508,8534.783722,19641.20665,14112.94023,0.733,0.717488465,0.739877139,0.4415,11.73821662,18.18098242,11.429245,74.8238,77.7781,72.0069,45.802,79.477,12.40216429,10.79,91,8.157989883,8.306908226,8.008846092,0.686,9.85915493,90.14084507,51.90438309,48.67470245,Upper middle income,22.832,4.795,1340.915726,12994300000.0,4126.24,8.51808,20.9,75.401,42.362,4.551,519.13586,180.26704,184.61758,46.812576,336.49347,0.2802309,2.9751391,3.5071437,0.8499073,0.21729755
PAN,Panama,Latin America & Caribbean,2003,90.533,1.897759086,11.99939241,6.648575305,12.81908512,13.41314507,12.24875975,0.984,0.509,9641.5822,17983.20161,13830.48774,0.737,0.728496472,0.740031392,0.4415,11.73821662,18.18098242,11.429245,75.2175,78.1408,72.4237,46.274,79.213,12.40216429,11.18,93,8.297789907,8.455827141,8.139124107,0.688,9.85915493,90.14084507,53.27743874,50.09911461,Upper middle income,22.543,4.806,1382.387346,13694000000.0,4267.3,9.98742,20.4,75.565,43.1672,4.413,519.1977,180.17642,184.70442,47.26719,336.8353,0.28008953,2.9746935,3.5080476,0.84992594,0.21933353
PAN,Panama,Latin America & Caribbean,2004,92.801,1.746827204,11.99939241,6.594885599,12.90060043,13.51747036,12.30823994,0.971,0.479,8792.780621,20129.93558,14485.08764,0.743,0.727861688,0.749251826,0.4415,11.73821662,18.18098242,11.429245,75.5444,78.4656,72.749,46.278,79.918,12.40216429,11.41,88,8.437589931,8.604746056,8.269402122,0.694,16.66666667,83.33333333,54.65049438,51.52352676,Upper middle income,22.278,4.821,1425.141594,15013400000.0,4592.15,11.1409,19.9,75.728,43.9784,4.347,519.459,179.94992,184.67053,47.84282,336.93024,0.28001526,2.9766812,3.5092585,0.8499398,0.22209461
PAN,Panama,Latin America & Caribbean,2005,90.582,2.09334707,11.99939241,6.675567423,12.89698029,13.52140999,12.29668999,0.974,0.476,9347.001925,20926.84977,15160.22658,0.749,0.734414904,0.753834466,0.4415,11.73821662,18.18098242,11.429245,75.8285,78.7853,72.9987,47.041,79.466,12.40216429,11.1,88,8.577389956,8.75366497,8.399680138,0.699,16.66666667,83.33333333,56.02355003,52.94793892,Upper middle income,22.04,4.838,1469.218138,16374400000.0,4916.91,11.484,19.5,75.892,44.7971,4.222,519.38214,180.20805,184.5645,48.41187,336.92993,0.2800937,2.9749594,3.5108962,0.8499485,0.22495219
PAN,Panama,Latin America & Caribbean,2006,88.585,2.218378814,11.99939241,6.631299735,12.89313984,13.5302496,12.29041958,0.974,0.477,9772.368742,22529.35721,16175.33969,0.754,0.739836304,0.759519979,0.4415,11.73821662,18.18098242,11.429245,76.0123,79.0408,73.1178,45.469,79.132,12.40216429,10.85,88,8.71718998,8.902583885,8.529958153,0.704,16.66666667,83.33333333,57.39660568,54.37235107,Upper middle income,21.83,4.856,1514.657874,18141700000.0,5348.9,17.3496,19.0,76.06,45.6237,3.935,518.4544,180.68028,184.71617,49.21463,337.30374,0.28059223,2.9709537,3.514762,0.8499573,0.22860977
PAN,Panama,Latin America & Caribbean,2007,89.135,2.128052003,11.99939241,7.47051114,12.9639101,13.47881985,12.46685028,0.975,0.474,11080.12439,25023.41468,18076.96739,0.763,0.74886391,0.768422934,0.4415,11.73821662,18.18098242,11.429245,76.154,79.2732,73.1791,45.954,78.382,12.40216429,12.73,86,8.856990004,9.0515028,8.660236168,0.706,16.66666667,83.33333333,58.76966133,55.79676323,Upper middle income,21.64,4.874,1561.502963,21296000000.0,6166.18,22.29,18.5,76.234,46.4578,3.43,516.4968,181.24416,184.81873,50.171432,338.1428,0.28154537,2.9617941,3.5216844,0.84996533,0.23306891
PAN,Panama,Latin America & Caribbean,2008,91.341,2.085942681,11.99939241,8.604954368,12.77729034,13.27455044,12.29648018,1.023,0.475,18568.54703,20407.05076,19490.87979,0.767,0.775750439,0.758658111,0.4415,11.73821662,18.18098242,11.429245,76.2247,79.4327,73.1721,46.956,80.416,12.40216429,15.11,84,8.996790028,9.200421715,8.790514183,0.701,16.66666667,83.33333333,60.14271698,57.22117538,Upper middle income,21.46,4.892,1609.796869,25155900000.0,7154.27,33.82,18.0,76.414,47.299,3.202,514.40295,181.81586,184.5557,51.34157,338.821,0.28269088,2.9526892,3.530498,0.849975,0.23852842
PAN,Panama,Latin America & Caribbean,2009,92.85,2.363842351,11.99939241,8.322496749,12.7495203,13.24719048,12.26772976,0.992,0.509,13954.41628,24983.01192,19485.59856,0.769,0.763734786,0.769867249,0.4415,11.73821662,18.18098242,11.429245,76.3429,79.6152,73.2332,47.951,80.376,12.40216429,14.14,82,9.136590052,9.34934063,8.920792198,0.705,8.450704225,91.54929577,61.51577263,58.64558754,Upper middle income,21.285,4.909,1659.584401,27116600000.0,7576.14,39.08,17.5,76.6,48.1466,3.758,512.86694,182.45154,184.59901,52.433887,339.64032,0.2837672,2.9449914,3.5400226,0.8499873,0.24367703
PAN,Panama,Latin America & Caribbean,2010,91.622,2.490496713,21.68056285,8.667529107,12.81746006,13.29765034,12.35216999,0.992,0.508,14133.77966,25253.97335,19709.25201,0.773,0.76729987,0.773475053,0.597,13.0942797,38.877392,13.07001686,76.4479,79.7333,73.3251,45.522,77.881,22.76843467,14.59,79,9.276390076,9.498259544,9.051070213,0.706,8.450704225,91.54929577,62.88882828,60.06999969,Upper middle income,21.102,4.925,1710.911754,29440300000.0,8082.03,40.1,17.0,76.792,49.0004,3.713,511.7331,183.06248,184.39166,53.394115,340.57874,0.28451452,2.9405684,3.548972,0.849998,0.24823123
PAN,Panama,Latin America & Caribbean,2011,93.352,2.685267948,21.63985807,8.472400513,12.65684986,13.17467976,12.15482998,0.992,0.507,15693.762,28535.79639,22130.70521,0.779,0.773806973,0.779709053,0.603,13.78346927,38.307814,12.82829094,76.6269,79.8706,73.5371,44.313,76.708,22.59306804,14.06,76,9.416856766,9.642202907,9.185467932,0.713,8.450704225,91.54929577,63.6984609,61.02828047,Upper middle income,20.902,4.94,1763.82655,34686200000.0,9358.25,42.7,16.5,76.989,49.8585,2.311,511.75876,183.43771,184.55165,54.396694,341.65317,0.28508297,2.9397197,3.560821,0.8500042,0.25280872
PAN,Panama,Latin America & Caribbean,2012,93.25,2.590577798,21.82753169,9.426751592,12.67351309,13.22022311,12.14321327,0.997,0.503,17469.98425,29607.69542,23552.35182,0.785,0.782070141,0.784242526,0.605,13.42170525,39.443256,12.61763382,76.8185,79.9911,73.7873,46.611,78.024,22.92993631,16.09,74,9.557323456,9.78614627,9.319865651,0.711,8.450704225,91.54929577,64.50809352,61.98656125,Upper middle income,20.678,4.954,1818.377887,40429700000.0,10722.3,40.3019,16.0,77.188,50.7213,2.391,511.46143,183.65672,184.24881,55.38766,343.3513,0.2857305,2.9386625,3.5778873,0.85000795,0.25736618
PAN,Panama,Latin America & Caribbean,2013,92.149,2.741097164,21.48203265,9.367088608,12.69017633,13.26576646,12.13159657,0.995,0.493,17960.7993,31670.31716,24829.3662,0.79,0.78641215,0.790307613,0.613,13.59583562,38.480642,12.36962032,77.0378,80.138,74.0667,47.961,77.987,22.40506329,15.81,66,9.697790146,9.930089633,9.454263369,0.716,8.450704225,91.54929577,65.31772614,62.94484202,Upper middle income,20.429,4.969,1874.616378,45600000000.0,11889.1,44.03,15.5,77.386,51.5932,2.3,511.22452,184.1177,184.46031,56.378857,345.4047,0.28636274,2.937879,3.5971534,0.8500075,0.26188096
PAN,Panama,Latin America & Caribbean,2014,90.182,2.78249841,21.0479551,9.068010076,12.70683956,13.31130981,12.11997986,0.998,0.438,18648.8982,31264.73706,24968.40656,0.794,0.791314545,0.792558052,0.619,13.12639155,37.867415,12.15005875,77.2478,80.2994,74.3171,48.125,77.255,22.04030227,15.24,60,9.838256836,10.074033,9.588661088,0.722,19.29824561,80.70175439,66.12735875,63.9031228,Upper middle income,20.155,4.985,1932.594204,49921500000.0,12796.1,44.92,15.0,77.583,52.4794,2.723,511.2444,184.42102,184.58725,57.227276,346.7377,0.28688574,2.9384325,3.6155932,0.849999,0.2658846
PAN,Panama,Latin America & Caribbean,2015,86.428,2.740994238,20.71487466,8.375,12.70656967,13.28763008,12.14229965,1.001,0.433,20408.72126,32769.84378,26599.68394,0.8,0.798384175,0.797808089,0.626,12.51679831,37.731409,11.89641666,77.4684,80.5155,74.54,49.253,76.414,21.75,13.77,58,9.978723526,10.21797636,9.723058807,0.733,18.30985915,81.69014085,66.93699137,64.86140357,Upper middle income,19.863,5.003,1992.365159,54091700000.0,13630.3,51.2054,14.5,77.776,53.3829,3.002,511.14328,184.75014,184.50247,58.001656,348.2018,0.2872083,2.9384346,3.629907,0.8499447,0.2695206
PAN,Panama,Latin America & Caribbean,2016,81.589,2.614564296,20.61424593,6.832298137,12.90561008,13.46866035,12.35793018,1.002,0.425,21210.30787,33167.08908,27197.93332,0.805,0.80499953,0.803265192,0.632,12.56513417,37.586143,11.69146061,77.6529,80.7356,74.6923,49.303,76.698,21.49068323,10.7,55,10.11919022,10.36191972,9.857456525,0.75,18.30985915,81.69014085,67.74662399,65.81968435,Upper middle income,19.562,5.024,2053.9847,57957600000.0,14356.3,54.0,14.0,77.964,54.3056,3.315,511.17862,184.55768,184.49622,58.667114,349.64252,0.2872327,2.938605,3.6460195,0.8497949,0.27253687
PAN,Panama,Latin America & Caribbean,2017,78.616,2.730126774,20.19681747,7.151664612,12.95616796,13.5284075,12.39928048,1.007,0.417,23201.01933,33996.80051,28606.48873,0.811,0.81276089,0.807109596,0.639,12.15230059,36.912765,11.52538681,77.7954,80.9248,74.7915,49.486,75.642,21.20838471,11.08,52,10.25965691,10.50586308,9.991854244,0.753,18.30985915,81.69014085,68.55625661,66.77796512,Upper middle income,19.263,5.048,2117.51,62283800000.0,15166.1,57.8651,13.6,78.149,55.2431,3.9,511.24533,184.55127,184.4676,59.32522,350.8296,0.28720427,2.9386287,3.6576738,0.8496313,0.27548108
PAN,Panama,Latin America & Caribbean,2018,74.96,2.56907746,19.6397955,8.5995086,13.0069239,13.58841968,12.44076913,1.007,0.412,23353.00649,34371.76887,28869.22802,0.814,0.815954677,0.810011414,0.647,11.37222672,36.116696,11.43046379,77.8629,81.0243,74.8263,51.108,76.931,20.51597052,14.53,52,10.4001236,10.64980645,10.12625196,0.744,18.30985915,81.69014085,69.36588923,67.7362459,Upper middle income,21.9485,8.082,2183.0,65055100000.0,15575.1,8.26723,13.1,70.428,56.1861,3.922,511.20105,184.52571,184.42554,59.994965,351.05322,0.28750524,2.93866,3.659416,0.84956104,0.27858958
PER,Peru,Latin America & Caribbean,1990,82.298,0.969615339,11.99939241,2.898550725,11.72138977,0.0,0.0,0.0,0.576,3076.015032,6819.626109,4943.405647,0.621,0.0,0.0,0.4415,11.73821662,18.18098242,11.429245,65.1059,67.9722,62.4284,43.658,75.148,12.40216429,4.73,251,7.781378166,6.835735782,8.780647775,0.603,10.83333333,89.16666667,38.65802822,51.23801076,Upper middle income,30.677,7.05,657.1930064,26410400000.0,1196.59,0.0,56.9,66.165,17.2433,6.582,397.1336,175.71484,199.89546,50.00316,522.54645,0.27267778,2.4169803,5.4637904,0.92045534,0.23525187
PER,Peru,Latin America & Caribbean,1991,81.25,0.921656674,11.99939241,2.88,11.70501995,0.0,0.0,0.0,0.572,3202.925419,7081.42166,5137.237402,0.625,0.0,0.0,0.4415,11.73821662,18.18098242,11.429245,65.4342,68.1966,62.843,43.747,75.091,12.40216429,4.81,239,7.838587107,6.92825278,8.798535453,0.607,10.83333333,89.16666667,39.91509265,52.22238081,Upper middle income,29.929,6.817,677.5185633,34672100000.0,1539.45,8.26723,54.3,66.757,17.5956,5.205,396.80255,175.36917,199.66261,51.178474,521.72485,0.27256167,2.416134,5.4554496,0.9204757,0.2408891
PER,Peru,Latin America & Caribbean,1992,78.646,0.913744342,11.99939241,2.88,11.48295975,0.0,0.0,0.0,0.566,3103.597828,6886.795396,4990.049823,0.625,0.0,0.0,0.4415,11.73821662,18.18098242,11.429245,66.1489,68.9256,63.5394,43.512,74.904,12.40216429,4.65,224,7.896216649,7.022021932,8.816459572,0.607,10.83333333,89.16666667,41.21303374,53.22566229,Upper middle income,29.136,6.597,698.4727456,36139200000.0,1573.54,8.26723,51.6,67.33,17.9428,5.245,396.2481,175.47664,199.7558,52.33409,521.2572,0.2724914,2.4134219,5.448895,0.9204766,0.24635199
PER,Peru,Latin America & Caribbean,1993,77.999,1.020363394,11.99939241,3.020667727,11.46770954,0.0,0.0,0.0,0.56,3241.332916,7036.412633,5133.395794,0.629,0.0,0.0,0.4415,11.73821662,18.18098242,11.429245,66.6814,69.3607,64.1515,44.845,75.427,12.40216429,4.76,212,7.954269886,7.117060184,8.834420204,0.61,10.83333333,89.16666667,42.55318069,54.24821854,Upper middle income,28.316,6.392,720.0749955,35158100000.0,1501.96,8.26723,48.8,67.88,18.2876,5.474,395.5453,175.61232,199.66632,53.354965,520.72955,0.272457,2.4098642,5.444233,0.92045665,0.25112405
PER,Peru,Latin America & Caribbean,1994,76.113,0.996121487,11.99939241,3.286384977,11.58224964,0.0,0.0,0.0,0.552,3606.39367,7664.140266,5629.329259,0.639,0.0,0.0,0.4415,11.73821662,18.18098242,11.429245,67.2268,69.8096,64.7748,46.179,75.931,12.40216429,5.54,199,8.012749932,7.213384715,8.852417426,0.618,10.83333333,89.16666667,43.93690595,55.29041984,Upper middle income,27.486,6.205,742.3453562,44882100000.0,1881.74,0.00850458,46.0,68.405,18.6339,5.514,394.7125,175.528,199.6703,54.227882,520.79504,0.27244896,2.404977,5.441243,0.920416,0.25517476
PER,Peru,Latin America & Caribbean,1995,75.353,1.015203818,11.99939241,3.70942813,11.93307018,0.0,0.0,0.0,0.544,3907.715189,7929.027031,5912.585584,0.647,0.0,0.0,0.4415,11.73821662,18.18098242,11.429245,67.6445,70.2534,65.1763,49.199,77.139,12.40216429,6.4,188,8.071229978,7.309709246,8.870414647,0.623,10.83333333,89.16666667,45.3206312,56.33262114,Upper middle income,26.667,6.038,765.3044909,53312800000.0,2194.02,0.0334123,43.1,68.903,18.9837,5.466,393.95615,175.68594,199.79953,54.8021,520.6876,0.27245706,2.400898,5.439775,0.92035896,0.257856
PER,Peru,Latin America & Caribbean,1996,77.412,0.978612436,11.99939241,3.533026114,11.89482021,0.0,0.0,0.0,0.538,4120.03981,7974.000318,6041.510865,0.651,0.0,0.0,0.4415,11.73821662,18.18098242,11.429245,68.1474,70.7524,65.6836,51.749,77.33,12.40216429,6.08,177,8.129710024,7.406033776,8.888411869,0.628,10.83333333,89.16666667,46.70435645,57.37482244,Upper middle income,25.877,5.89,788.973702,55252400000.0,2232.08,0.246233,40.1,69.378,19.3389,5.52,392.80606,175.57866,199.91257,55.12573,521.0349,0.27253744,2.3953025,5.4431796,0.9202986,0.25927952
PER,Peru,Latin America & Caribbean,1997,77.343,1.082275585,11.99939241,3.658536585,11.8196497,0.0,0.0,0.0,0.532,4447.039113,8232.718793,6334.454835,0.656,0.0,0.0,0.4415,11.73821662,18.18098242,11.429245,68.6052,71.211,66.138,54.273,77.499,12.40216429,6.16,170,8.18819007,7.502358307,8.90640909,0.632,10.83333333,89.16666667,48.08808171,58.41702375,Upper middle income,25.132,5.763,813.3749505,58147500000.0,2306.44,0.40343,37.3,69.834,19.6961,5.528,390.88034,175.78505,199.92259,55.50424,522.4283,0.27271754,2.3856204,5.45216,0.9202395,0.26091656
PER,Peru,Latin America & Caribbean,1998,75.684,1.076032165,11.99939241,3.463855422,12.42867994,0.0,0.0,0.0,0.526,4378.52817,8153.705116,6260.683714,0.664,0.0,0.0,0.4415,11.73821662,18.18098242,11.429245,69.082,71.6726,66.6229,55.073,79.019,12.40216429,5.77,160,8.246670116,7.598682837,8.924406312,0.641,10.83333333,89.16666667,49.47180696,59.45922505,Upper middle income,24.448,5.653,838.5308768,55501500000.0,2163.12,1.19038,34.6,70.274,20.0454,5.478,388.57312,176.1682,200.11806,55.819096,523.3031,0.27294108,2.3733277,5.4630136,0.92017907,0.26230097
PER,Peru,Latin America & Caribbean,1999,74.175,1.118692853,11.99939241,3.417533432,13.03771019,0.0,0.0,0.0,0.518,4506.821065,8005.373082,6251.097403,0.673,0.0,0.0,0.4415,11.73821662,18.18098242,11.429245,69.7427,72.3094,67.2984,57.729,78.926,12.40216429,5.44,152,8.305150162,7.695007368,8.942403533,0.65,10.83333333,89.16666667,50.85553221,60.50142635,Upper middle income,23.839,5.561,864.4648214,50187300000.0,1924.49,1.9525,32.0,70.7,20.3737,5.698,386.1123,176.23195,199.81212,56.157875,524.583,0.27315,2.3611932,5.4722095,0.9201204,0.26373
PER,Peru,Latin America & Caribbean,2000,74.182,1.137715938,11.99939241,3.402366864,12.87779045,0.0,0.0,0.0,0.518,4347.899031,8258.461316,6297.773346,0.676,0.0,0.0,0.4415,11.73821662,18.18098242,11.429245,70.424,72.9299,68.0296,53.617,78.32,12.40216429,5.68,144,8.363630208,7.791331898,8.960400755,0.653,10.83333333,89.16666667,52.23925747,61.54362765,Upper middle income,23.328,5.485,891.2008468,51744700000.0,1955.59,3.07643,29.6,71.111,20.6718,5.701,383.99146,176.52246,200.04596,56.473267,524.7382,0.27328673,2.350754,5.4761777,0.92006594,0.26507264
PER,Peru,Latin America & Caribbean,2001,70.947,1.006780591,11.99939241,3.50877193,13.36966991,13.44841957,13.28878021,0.938,0.478,4568.237861,8026.74161,6293.027047,0.684,0.660279486,0.704171314,0.4415,11.73821662,18.18098242,11.429245,71.0409,73.4226,68.7579,58.659,79.227,12.40216429,5.88,138,8.422110254,7.887656429,8.978397976,0.66,18.33333333,81.66666667,53.62298272,62.58582895,Upper middle income,22.935,5.427,918.7637596,52030200000.0,1941.48,7.57876,27.4,71.505,20.9369,5.671,382.27994,176.26112,200.08519,56.789616,524.9089,0.27337706,2.3419836,5.47415,0.92001724,0.26645312
PER,Peru,Latin America & Caribbean,2002,68.76,0.996643367,11.99939241,3.357664234,12.8752203,12.81820965,12.92965031,0.935,0.471,4785.322922,8282.301102,6529.782834,0.685,0.660060323,0.705885039,0.4415,11.73821662,18.18098242,11.429245,71.6608,73.9161,69.496,60.692,80.742,12.40216429,5.75,132,8.4805903,7.983980959,8.996395198,0.662,18.33333333,81.66666667,55.00670797,63.62803026,Upper middle income,22.65,5.383,947.1791336,54777600000.0,2021.24,8.96695,25.5,71.882,21.1726,5.799,380.41617,176.29787,200.18181,57.113117,524.38306,0.27348688,2.3329954,5.4691005,0.9199776,0.2679311
PER,Peru,Latin America & Caribbean,2003,66.719,0.957543606,11.99939241,3.216374269,12.35818005,12.32577038,12.38906956,0.937,0.465,4935.772941,8416.576504,6672.764496,0.684,0.659975666,0.704522729,0.4415,11.73821662,18.18098242,11.429245,72.2166,74.3608,70.1599,62.687,82.175,12.40216429,5.45,127,8.539070346,8.08030549,9.014392419,0.662,18.33333333,81.66666667,56.39043322,64.67023156,Upper middle income,22.453,5.353,976.4733336,58731000000.0,2145.64,11.6,23.7,72.24,21.3846,4.788,378.5076,176.54597,200.15216,57.38578,523.99426,0.27361897,2.323815,5.463075,0.9199485,0.26905996
PER,Peru,Latin America & Caribbean,2004,68.165,1.147840845,11.99939241,3.47826087,12.59951019,12.60991955,12.58883953,0.94,0.463,5085.417758,8547.537937,6813.762314,0.69,0.667239912,0.709938219,0.4415,11.73821662,18.18098242,11.429245,72.668,74.7366,70.6892,64.636,83.524,12.40216429,5.54,122,8.597550392,8.17663002,9.032389641,0.666,18.33333333,81.66666667,57.77415848,65.71243286,Upper middle income,22.32,5.332,1006.67354,66768700000.0,2417.04,14.1,22.1,72.581,21.5814,4.901,376.0587,176.68568,200.17662,57.777893,523.5306,0.27377376,2.3117108,5.4582376,0.91993463,0.27093348
PER,Peru,Latin America & Caribbean,2005,68.491,1.325414764,11.99939241,4.081632653,12.60894012,12.61956024,12.59788036,0.936,0.462,5340.686371,8852.468221,7094.575199,0.686,0.661738764,0.706757305,0.4415,11.73821662,18.18098242,11.429245,72.9858,75.0153,71.0526,66.535,84.792,12.40216429,6.79,118,7.924409866,7.390299797,8.483320236,0.658,18.33333333,81.66666667,45.90652847,54.74044037,Upper middle income,22.204,5.319,1037.807773,76060600000.0,2729.5,17.1,20.7,72.908,21.7704,4.86,373.4999,176.90987,200.46635,58.40021,523.83923,0.27395254,2.2988348,5.4566374,0.9199335,0.27380213
PER,Peru,Latin America & Caribbean,2006,68.787,1.011730245,11.99939241,3.907380608,12.81361008,12.91574001,12.71477985,0.936,0.434,5610.305445,9162.920262,7385.388794,0.691,0.666910847,0.712597754,0.4415,11.73821662,18.18098242,11.429245,73.1721,75.209,71.2429,68.278,85.888,12.40216429,6.93,114,7.928460121,7.275939941,8.643569946,0.664,29.16666667,70.83333333,44.61198044,55.24261856,Upper middle income,22.052,5.311,1069.904921,88643200000.0,3154.33,20.7,19.5,73.222,21.9547,4.26,368.59506,177.40834,200.41042,59.366386,524.27496,0.27434352,2.27525,5.4596467,0.9199387,0.27830985
PER,Peru,Latin America & Caribbean,2007,67.859,1.223627444,11.99939241,4.428571429,13.01843605,13.11189804,12.92802591,0.938,0.431,6129.091861,9812.857974,7970.525079,0.7,0.67702625,0.721914635,0.4415,11.73821662,18.18098242,11.429245,73.2227,75.2958,71.2719,70.543,87.046,12.40216429,7.5,112,8.18680954,7.509900093,8.920880318,0.669,29.16666667,70.83333333,46.98519135,58.71847916,Upper middle income,21.828,5.305,1102.994764,102000000000.0,3606.07,25.2,18.3,73.528,22.1352,4.188,361.3345,177.79109,200.2348,60.592194,524.85974,0.27502033,2.2390494,5.466121,0.9199446,0.284008
PER,Peru,Latin America & Caribbean,2008,68.086,1.428816157,11.99939241,4.802259887,13.22326202,13.30805607,13.14127197,0.939,0.428,6709.060335,10739.59178,8722.217969,0.708,0.684887908,0.729332231,0.4415,11.73821662,18.18098242,11.429245,73.3772,75.509,71.3833,70.737,87.04,12.40216429,7.95,108,8.187299728,7.510789871,8.92345047,0.674,29.16666667,70.83333333,47.54634857,58.71595001,Upper middle income,21.512,5.302,1137.108004,121000000000.0,4220.62,30.57,17.3,73.826,22.3143,4.057,353.47086,178.27913,200.12434,61.992474,525.57117,0.2758129,2.201741,5.474124,0.91993845,0.29046115
PER,Peru,Latin America & Caribbean,2009,66.018,1.782315663,11.99939241,4.500703235,13.428088,13.5042141,13.35451803,0.94,0.428,6789.214121,10835.72699,8806.392101,0.711,0.688547933,0.732509967,0.4415,11.73821662,18.18098242,11.429245,73.4661,75.673,71.3979,71.04,87.226,12.40216429,6.94,106,8.217120171,7.535779953,8.962920189,0.679,27.5,72.5,47.34243011,59.12194824,Upper middle income,21.103,5.3,1172.276292,121000000000.0,4196.31,31.4,16.4,74.12,22.4943,3.9,347.50742,178.54422,200.1485,63.22213,526.4721,0.27654612,2.1723714,5.482279,0.9199279,0.29624662
PER,Peru,Latin America & Caribbean,2010,64.919,1.969616994,20.25741242,5.103448276,13.63291397,13.70037212,13.56776409,0.943,0.423,7192.615167,11462.16365,9317.266284,0.725,0.702809734,0.745566772,0.575,17.49038,31.250345,12.03151226,73.7106,75.9302,71.623,72.551,87.131,20.68965517,7.98,104,8.865139961,8.199580193,9.540690422,0.688,27.5,72.5,53.21937943,65.22878265,Upper middle income,20.621,5.299,1208.53226,148000000000.0,5082.35,34.77,15.6,74.41,22.6779,3.478,344.76175,179.14354,200.3449,63.956463,526.9008,0.27704513,2.1591437,5.4892483,0.9199173,0.29953635
