Country Code,Contry Name,Region,Year,abr,co2_prod,coef_ineq,diff_hdi_phdi,eys,eys_f,eys_m,gdi,gii,gni_pc_f,gni_pc_m,gnipc,hdi,hdi_f,hdi_m,ihdi,ineq_edu,ineq_inc,ineq_le,le,le_f,le_m,lfpr_f,lfpr_m,loss,mf,mmr,mys,mys_f,mys_m,phdi,pr_f,pr_m,se_f,se_m,IncomeGroup,"Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)",Electric power consumption (kWh per capita),GDP (USD),GDP per capita (USD),Individuals using the Internet (% of population),"Infant mortality rate (per 1,000 live births)",Life expectancy at birth (years),Population density (people per sq. km of land area),Unemployment (% of total labor force) (modeled ILO estimate),DALYs (rate) - Sex: Both - Age: Age-standardized - Cause: Depressive disorders,DALYs (rate) - Sex: Both - Age: Age-standardized - Cause: Schizophrenia,DALYs (rate) - Sex: Both - Age: Age-standardized - Cause: Bipolar disorder,DALYs (rate) - Sex: Both - Age: Age-standardized - Cause: Eating disorders,DALYs (rate) - Sex: Both - Age: Age-standardized - Cause: Anxiety disorders,Schizophrenia disorders (share of population) - Sex: Both - Age: Age-standardized,Depressive disorders (share of population) - Sex: Both - Age: Age-standardized,Anxiety disorders (share of population) - Sex: Both - Age: Age-standardized,Bipolar disorders (share of population) - Sex: Both - Age: Age-standardized,Eating disorders (share of population) - Sex: Both - Age: Age-standardized
PNG,Papua New Guinea,East Asia & Pacific,2011,68.377,0.699245296,0,2.976190476,8.440719303,7.717962156,9.121727856,0.9,0.652,2754.671999,3320.423841,3049.077815,0.504,0.477546295,0.530794297,0,0,0,25.28807831,63.5259,66.1209,61.5101,47.723,49,0,5.36,166,4.076,3.288,4.922,0.489,0.917431193,99.08256881,7.884,14.584,Lower middle income,29.546,8.24,373.2880743,17984800000,2406.9,2,44.2,62.316,16.5,2.62,485.76974,172.19012,56.245354,16.10391,375.5423,0.27100134,3.0912275,3.9605753,0.263622,0.07532219
PNG,Papua New Guinea,East Asia & Pacific,2012,67.977,0.652037655,0,3.118908382,8.67807,7.93891,9.37434,0.904,0.595,2953.097297,3572.818197,3275.397147,0.513,0.487297499,0.539238566,0,0,0,24.91914177,63.7325,66.4395,61.6327,47.635,48.962,0,5.62,164,4.202,3.426,5.014,0.497,2.702702703,97.2972973,8.188,14.638,Lower middle income,29.123,8.128,384.8330663,21295800000,2790.7,3.5,43.3,62.604,16.8507,2.66,485.21408,172.23521,56.227394,16.234966,376.3494,0.27114832,3.086922,3.9684594,0.26362348,0.07591486
PNG,Papua New Guinea,East Asia & Pacific,2013,67.196,0.68449408,0,2.895752896,8.915829167,8.204890167,9.585852,0.909,0.592,2905.421533,3527.738238,3228.860857,0.518,0.493451774,0.542980831,0,0,0,24.49790382,63.9611,66.7606,61.7921,47.574,48.935,0,5.19,160,4.328,3.564,5.106,0.503,2.702702703,97.2972973,8.492,14.692,Lower middle income,28.721,8.008,396.7351199,21261300000,2729.88,5.1,42.4,62.892,17.1982,2.711,484.8157,172.5737,56.252636,16.439486,377.29053,0.27131885,3.0845432,3.9761202,0.26362878,0.0767814
PNG,Papua New Guinea,East Asia & Pacific,2014,64.602,0.761231349,0,2.626641651,9.153588333,8.470870333,9.797364,0.913,0.586,3443.999,4209.679564,3841.677693,0.533,0.508466007,0.556778509,0,0,0,24.08473587,64.2589,67.0575,62.0851,47.216,48.749,0,4.6,155,4.454,3.702,5.198,0.519,2.702702703,97.2972973,8.796,14.746,Lower middle income,28.344,7.882,409.0052782,23210600000,2920.77,6.5,41.5,63.181,17.5479,2.637,484.4377,172.70314,56.256557,16.627008,377.9244,0.27146384,3.0816648,3.982151,0.2636375,0.07764468
PNG,Papua New Guinea,East Asia & Pacific,2015,61.956,0.784962582,0,2.218114603,9.3913475,8.7368505,10.008876,0.921,0.581,3584.883428,4402.795491,4009.373118,0.541,0.518922743,0.563555365,0,0,0,23.61940002,64.7006,67.8183,62.286,46.997,48.612,0,3.71,151,4.58,3.84,5.29,0.529,2.702702703,97.2972973,9.1,14.8,Lower middle income,27.993,7.755,421.654926,21723400000,2679.33,7.9,40.7,63.466,17.9035,2.576,484.12393,172.81175,56.27917,16.754513,378.12686,0.2715391,3.0808287,3.9850328,0.26364994,0.078247815
PNG,Papua New Guinea,East Asia & Pacific,2016,59.612,0.802187007,29.25351743,2.376599634,9.629106667,9.002830667,10.220388,0.924,0.576,3727.340105,4592.074283,4175.769454,0.547,0.525580732,0.569014222,0.386,35.65204,28.89932,23.20919228,64.8399,67.9275,62.4394,46.938,48.571,29.43327239,3.83,148,4.62,3.9,5.312,0.534,2.702702703,97.2972973,9.52,14.98,Lower middle income,27.669,7.632,434.6958,20759000000,2509.63,9.60154,39.8,63.744,18.2656,2.481,483.4397,172.82591,56.312,16.993458,377.8391,0.27183214,3.078117,3.9818754,0.26365197,0.07937629
PNG,Papua New Guinea,East Asia & Pacific,2017,58.459,0.755554966,29.11353012,2.355072464,9.866865833,9.268810833,10.4319,0.925,0.729,3744.188661,4626.041652,4201.135296,0.552,0.530677861,0.573502814,0.39,35.65204,28.89932,22.78923035,65.1028,68.078,62.7738,46.894,48.54,29.34782609,3.79,145,4.66,3.96,5.334,0.539,0,100,9.94,15.16,Lower middle income,27.364,7.521,448.14,22277700000,2640.15,11.2092,38.9,64.01,18.6328,2.352,482.94583,172.9588,56.413803,17.213678,377.3369,0.2720725,3.0769906,3.9786406,0.26365343,0.080411285
PNG,Papua New Guinea,East Asia & Pacific,2018,57.974,0.744603706,28.98885818,3.249097473,10.104625,9.534791,10.643412,0.928,0.728,3635.113933,4499.821464,4082.831293,0.554,0.533623827,0.575204833,0.392,35.65204,28.89932,22.41521454,65.1822,68.1228,62.8688,46.974,48.596,29.24187726,5.82,145,4.7,4.02,5.356,0.536,0,100,10.36,15.34,Lower middle income,21.9485,8.082,462,23431600000,2722.6,8.26723,38,70.428,19.0044,2.367,482.5681,172.71474,56.267212,17.28283,377.68518,0.27173963,3.0758343,3.983458,0.26365557,0.08075359
POL,Poland,Europe & Central Asia,1990,29.998,9.926393156,11.99939241,13.54748603,12.23526001,12.48828983,11.9924202,0.972,0.272,8341.67793,14071.76788,11133.69745,0.716,0.704607998,0.725037052,0.4415,11.73821662,18.18098242,11.429245,70.678,75.2786,66.2528,53.111,69.588,12.40216429,13.52,16,9.670923882,8.93422434,10.40762342,0.619,12.67857143,87.32142857,47.61717919,52.07640472,High income: OECD,14.4,10.2,1757.629026,65977700000,1731.21,0,15.2,70.8902,124.427,6.582,346.8835,181.27332,118.38088,27.768589,296.01294,0.28482124,2.279973,3.11552,0.5513604,0.13007233
POL,Poland,Europe & Central Asia,1991,30.545,9.816149212,11.99939241,14.1654979,12.27208042,12.47583008,12.07653046,0.974,0.278,7588.099971,12791.45967,10122.21177,0.713,0.701906535,0.720534979,0.4415,11.73821662,18.18098242,11.429245,70.3777,75.1096,65.8738,53.463,69.928,12.40216429,15.17,17,9.85872977,9.203922606,10.51353693,0.612,12.67857143,87.32142857,50.36240243,55.078711,High income: OECD,14.3,10.6,1811.988687,85500900000,2235.54,0.00522947,14.7,70.5878,124.869,13.056,347.56082,181.51584,118.49597,27.691593,296.2465,0.2850058,2.282644,3.1177778,0.5513702,0.1296061
POL,Poland,Europe & Central Asia,1992,28.601,9.548789037,11.99939241,13.09192201,12.25127983,12.44423962,12.06591988,0.975,0.264,7667.919131,12946.36132,10237.20465,0.718,0.707254318,0.725145163,0.4415,11.73821662,18.18098242,11.429245,70.9072,75.533,66.4553,53.359,69.828,12.40216429,13.33,15,10.04653566,9.473620873,10.61945044,0.624,12.67857143,87.32142857,53.10762567,58.08101729,High income: OECD,13.4,10.3,1868.029574,94337100000,2459.02,0.0521272,14.3,71.0902,125.253,13.319,348.2211,181.774,118.50792,27.663254,296.63553,0.28523713,2.2851567,3.1198978,0.55138046,0.129463
POL,Poland,Europe & Central Asia,1993,26.287,9.541222437,11.99939241,13.26949384,12.88770008,13.00981045,12.77011013,0.974,0.252,7988.562068,13489.87971,10665.09785,0.731,0.719526262,0.73854469,0.4415,11.73821662,18.18098242,11.429245,71.4197,75.8282,67.1232,52.865,69.134,12.40216429,13.46,14,10.23434155,9.743319139,10.72536395,0.634,12.67857143,87.32142857,55.85284891,61.08332358,High income: OECD,12.9,10.2,1925.803684,96045600000,2497.2,0.129962,14,71.5951,125.572,13.998,348.97293,182.00314,118.5394,27.680347,296.91223,0.28548315,2.2881339,3.1215782,0.5513822,0.12948725
POL,Poland,Europe & Central Asia,1994,25.05,9.390880577,11.99939241,12.95546559,13.10297012,13.28182983,12.93082047,0.979,0.242,8704.199224,14585.18088,11564.26723,0.741,0.731089777,0.746752255,0.4415,11.73821662,18.18098242,11.429245,71.7101,76.0744,67.4319,52.272,67.773,12.40216429,13.06,13,10.42214743,10.01301741,10.83127746,0.645,12.67857143,87.32142857,58.59807215,64.08562986,High income: OECD,12.5,10,1985.364623,1.11E+11,2874.83,0.389098,13.4,71.6951,125.837,14.444,349.60098,182.26216,118.61137,27.758657,297.03113,0.28571063,2.2906184,3.122654,0.551375,0.12982336
POL,Poland,Europe & Central Asia,1995,21.984,9.435516151,11.99939241,13.13672922,13.0545702,13.31727028,12.80202007,0.985,0.227,9202.808572,15520.11698,12273.67485,0.746,0.739033736,0.750437115,0.4415,11.73821662,18.18098242,11.429245,71.9193,76.3932,67.5539,51.133,66.651,12.40216429,13.42,12,10.60995332,10.28271567,10.93719097,0.648,12.67857143,87.32142857,61.34329539,67.08793615,High income: OECD,11.2,10,2046.767653,1.42E+11,3682.79,0.647752,12.6,71.8927,126.008,13.338,350.20502,182.35939,118.62815,27.837097,297.23215,0.2858863,2.2928047,3.123217,0.5513657,0.13015993
POL,Poland,Europe & Central Asia,1996,20.612,9.804380022,11.99939241,13.90728477,13.26350975,13.58320999,12.95627022,0.985,0.217,9818.445119,16596.95068,13112.10744,0.755,0.747642002,0.758784192,0.4415,11.73821662,18.18098242,11.429245,72.2472,76.5601,68.0006,50.52,65.939,12.40216429,14.5,11,10.73731594,10.4370715,11.04958898,0.65,12.67857143,87.32142857,63.05905991,68.96437758,High income: OECD,11.1,10,2110.069745,1.6E+11,4140.99,1.2952,11.5,72.2463,126.104,12.354,351.01077,182.72426,118.70005,28.037468,297.44708,0.28615814,2.295819,3.123788,0.55135626,0.13103867
POL,Poland,Europe & Central Asia,1997,19.257,9.534565209,11.99939241,14.09921671,13.7794199,14.10095978,13.46984959,0.986,0.206,10382.93856,17715.16003,13944.18476,0.766,0.759099016,0.76975214,0.4415,11.73821662,18.18098242,11.429245,72.5951,76.9549,68.3017,49.938,65.714,12.40216429,15.35,10,10.86467855,10.58392042,11.16198699,0.658,12.67857143,87.32142857,64.77482444,70.84081901,High income: OECD,10.7,9.8,2175.329634,1.59E+11,4116.92,2.07347,10.4,72.6463,126.186,10.964,352.13663,183.17363,118.7899,28.401276,297.68903,0.28662294,2.3001008,3.1245387,0.55134225,0.13259983
POL,Poland,Europe & Central Asia,1998,18.286,8.799522459,11.99939241,13.65979381,14.20794964,14.57161999,13.85706997,0.988,0.202,10887.20564,18516.22399,14590.85743,0.776,0.769325308,0.778743048,0.4415,11.73821662,18.18098242,11.429245,72.9517,77.2899,68.6628,49.702,65.111,12.40216429,15.64,9,10.99204116,10.73076935,11.274385,0.67,12.67857143,87.32142857,66.49058896,72.71726044,High income: OECD,10.2,9.7,2242.60787,1.74E+11,4510.42,4.10227,9.5,72.9976,126.232,9.935,353.33942,183.69075,118.922615,28.889961,298.02737,0.2871698,2.3044722,3.125226,0.5513267,0.13466376
POL,Poland,Europe & Central Asia,1999,17.135,8.54431517,11.99939241,13.79310345,14.58401966,14.98705959,14.19600964,0.991,0.197,11437.19423,19365.56239,15283.86066,0.783,0.778177855,0.785282343,0.4415,11.73821662,18.18098242,11.429245,72.9946,77.4295,68.6311,49.371,64.299,12.40216429,16.17,8,11.11940378,10.87761827,11.38678301,0.675,12.67857143,87.32142857,68.20635349,74.59370187,High income: OECD,9.9,9.9,2311.966877,1.7E+11,4389.98,5.45644,8.7,73.0439,126.221,12.29,354.1452,184.18028,118.9885,29.453028,298.2677,0.28768805,2.3070683,3.125532,0.5513092,0.13696864
POL,Poland,Europe & Central Asia,2000,16.681,8.239596689,11.99939241,13.74527112,14.71825981,15.14741039,14.30599022,0.991,0.194,12238.9914,20350.4433,16177.11083,0.793,0.787375202,0.794618862,0.4415,11.73821662,18.18098242,11.429245,73.7335,77.9329,69.525,50.081,64.133,12.40216429,16.69,7,11.24676639,11.0244672,11.49918102,0.684,12.67857143,87.32142857,69.92211801,76.47014329,High income: OECD,9.9,9.6,2383.471007,1.72E+11,4492.74,7.28543,8.1,73.7488,124.91,16.313,354.34756,184.57124,119.05177,29.941261,298.37183,0.2880676,2.3073173,3.1251338,0.55128634,0.13907082
POL,Poland,Europe & Central Asia,2001,16.084,8.144980654,11.99939241,13.01627034,15.0008297,15.49427032,14.52696037,0.992,0.158,12466.07679,20564.44948,16401.17345,0.799,0.794828105,0.800955648,0.4415,11.73821662,18.18098242,11.429245,74.2193,78.3567,70.0532,50.284,63.996,12.40216429,15.33,6,11.35038343,11.13676344,11.59212553,0.695,20.71428571,79.28571429,70.62539292,77.23927808,High income: OECD,9.6,9.5,2457.186605,1.91E+11,4981.19,9.90067,7.6,74.2,124.875,18.373,350.9442,184.85062,119.09298,30.34748,298.3328,0.28838763,2.2902215,3.1236281,0.55125815,0.14118288
POL,Poland,Europe & Central Asia,2002,15.763,7.965564495,11.99939241,12.65508685,15.32771015,15.83261967,14.84047985,0.993,0.158,12650.29796,21070.33433,16740.2735,0.806,0.801900999,0.807759434,0.4415,11.73821662,18.18098242,11.429245,74.5826,78.7649,70.3688,48.995,62.937,12.40216429,14.74,5,11.45400047,11.24905968,11.68507004,0.704,20.71428571,79.28571429,71.32866783,78.00841286,High income: OECD,9.3,9.4,2533.182067,1.99E+11,5196.94,21.15,7.3,74.4976,124.818,19.895,343.14886,185.22084,119.135475,30.951487,298.14432,0.2887692,2.2518246,3.1212137,0.5512276,0.14346926
POL,Poland,Europe & Central Asia,2003,15.243,8.313801655,11.99939241,12.94697904,15.46210957,15.95726013,14.98499012,0.993,0.156,12990.35096,21724.4583,17231.43437,0.811,0.806603154,0.812687606,0.4415,11.73821662,18.18098242,11.429245,74.7384,78.884,70.5624,47.981,61.872,12.40216429,14.74,5,11.57296705,11.38986142,11.77953164,0.706,20.71428571,79.28571429,72.03194274,78.77754765,High income: OECD,9.2,9.6,2611.527904,2.18E+11,5693.38,24.87,7,74.5976,124.754,19.37,333.70346,185.5532,119.13478,31.545507,298.0329,0.28916383,2.205623,3.1185129,0.55119705,0.14587799
POL,Poland,Europe & Central Asia,2004,14.396,8.448357661,11.99939241,13.22620519,14.79946041,15.41557026,14.20654964,0.996,0.153,13222.87281,22462.64117,17707.89652,0.809,0.805792216,0.808862747,0.4415,11.73821662,18.18098242,11.429245,74.972,79.2236,70.7091,47.354,62.016,12.40216429,15.28,5,11.69193363,11.53066317,11.87399324,0.702,20.71428571,79.28571429,72.73521765,79.54668243,High income: OECD,9.3,9.5,2692.296808,2.55E+11,6681.18,32.53,6.8,74.8463,124.644,19.073,325.4509,185.8918,119.195786,32.11926,297.85162,0.28952307,2.1651654,3.1161613,0.5511684,0.14830156
POL,Poland,Europe & Central Asia,2005,14.105,8.428294452,11.99939241,12.7607362,14.97383976,15.5497303,14.41948986,0.996,0.157,13842.66798,23668.73706,18610.39132,0.815,0.811632967,0.815235981,0.4415,11.73821662,18.18098242,11.429245,75.0936,79.3385,70.8439,47.656,62.798,12.40216429,14.36,4,11.81090021,11.67146492,11.96845484,0.711,19.10714286,80.89285714,73.43849256,80.31581721,High income: OECD,9.5,9.6,2775.56372,3.06E+11,8021,38.81,6.5,74.9951,124.589,17.746,321.09763,186.11693,119.23786,32.689655,297.8151,0.2897989,2.1439219,3.1148078,0.5511421,0.15085414
POL,Poland,Europe & Central Asia,2006,14.403,8.794014775,11.99939241,13.53658537,14.97492981,15.53114033,14.43986034,0.996,0.159,14532.1787,25158.79084,19685.71892,0.82,0.816811466,0.820301527,0.4415,11.73821662,18.18098242,11.429245,75.2835,79.5774,70.9957,46.571,62.102,12.40216429,15.39,4,11.92986679,11.81226667,12.06291644,0.709,19.10714286,80.89285714,74.15119475,81.09526211,High income: OECD,9.8,9.7,2861.405897,3.45E+11,9038.73,44.58,6.3,75.1439,124.514,13.84,319.85782,186.29985,119.20793,33.30291,297.82764,0.29007557,2.1378796,3.1149752,0.5511161,0.15366651
POL,Poland,Europe & Central Asia,2007,15.114,8.779042909,11.99939241,14.54545455,14.98614979,15.55622959,14.4384203,0.997,0.166,15374.33962,26739.40377,20882.84428,0.825,0.822118013,0.824525521,0.4415,11.73821662,18.18098242,11.429245,75.3386,79.6725,71.0269,46.223,61.88,12.40216429,17.46,4,12.04883337,11.95306842,12.15737804,0.705,18.21428571,81.78571429,74.86389693,81.87470702,High income: OECD,10.2,9.9,2949.902986,4.29E+11,11255.4,48.6,6,75.2439,124.447,9.602,318.99982,186.58914,119.236115,33.99168,298.03998,0.29043695,2.1332617,3.1162524,0.5510904,0.15659137
POL,Poland,Europe & Central Asia,2008,16.563,8.615268234,11.99939241,15.04211793,15.0042696,15.61806965,14.41798019,0.998,0.173,16158.70331,28239.19397,22011.45139,0.831,0.82782938,0.8295848,0.4415,11.73821662,18.18098242,11.429245,75.5842,79.8584,71.3188,46.551,62.591,12.40216429,18.88,4,12.16779995,12.09387016,12.25183964,0.706,18.03571429,81.96428571,75.57659912,82.65415192,High income: OECD,10.9,10,3041.137099,5.34E+11,14001.4,53.13,5.7,75.5439,124.472,7.118,318.283,186.9064,119.25442,34.713253,298.25952,0.29083458,2.1296732,3.1178298,0.5510637,0.15968096
POL,Poland,Europe & Central Asia,2009,16.635,8.261394294,11.99939241,14.13173653,15.05370045,15.70578957,14.42916012,0.999,0.174,16463.81739,28719.67459,22400.26843,0.835,0.8323879,0.833487913,0.4415,11.73821662,18.18098242,11.429245,75.7811,79.9532,71.6007,47.209,63.338,12.40216429,17.52,3,12.34123993,12.30233002,12.38543987,0.717,17.85714286,82.14285714,76.88002014,83.50134277,High income: OECD,10.9,10.1,3135.192886,4.4E+11,11527.6,58.97,5.4,75.6951,124.564,8.167,317.68677,187.14354,119.24043,35.29891,298.42096,0.2912203,2.1269224,3.1188688,0.5510328,0.16253358
POL,Poland,Europe & Central Asia,2010,15.979,8.737005307,9.475651981,14.50653983,15.30467987,16.1001606,14.54695988,1.006,0.171,17760.63559,29006.75496,23207.36326,0.841,0.842475618,0.837323144,0.76,6.3426,17.0568,5.027555943,76.3175,80.4598,72.1506,47.601,63.744,9.631391201,17.49,3,12.31373024,12.29596996,12.33378983,0.719,17.85714286,82.14285714,77.88516235,84.32086182,High income: OECD,10.9,9.9,3232.157614,4.79E+11,12599.5,62.32,5.1,76.2463,124.209,9.637,317.25064,187.39828,119.24367,35.932907,298.4034,0.2915458,2.1246493,3.1186213,0.55099785,0.16522764
POL,Poland,Europe & Central Asia,2011,14.733,8.731613228,9.47872972,15.58441558,15.22449017,16.06341934,14.42467976,1.007,0.152,18573.54603,30413.85894,24307.20371,0.847,0.848837928,0.842713656,0.765,5.62807,17.89968,4.908439159,76.6506,80.7514,72.5107,47.76,64.043,9.681227863,19.91,3,12.55062008,12.55772018,12.54265976,0.715,21.78571429,78.21428571,78.77568054,84.96724701,High income: OECD,10.2,9.9,3332.121252,5.29E+11,13893.5,61.95,4.9,76.6951,124.296,9.632,316.8414,187.69078,119.25959,36.520626,298.23456,0.291965,2.1224542,3.1162906,0.55096006,0.16778192
POL,Poland,Europe & Central Asia,2012,14.841,8.546360529,9.330340116,14.55399061,15.34090996,16.19065094,14.53415012,1.007,0.152,18872.34554,30826.72797,24660.27546,0.852,0.853467951,0.847638454,0.771,5.59326,17.5211,4.876660347,76.7138,80.7711,72.6203,48.142,64.283,9.507042254,18.03,3,12.78314018,12.78934956,12.77620029,0.728,21.78571429,78.21428571,79.41644287,85.51348877,High income: OECD,10.1,10.1,3435.176548,5E+11,13145.5,62.31,4.7,76.7463,124.3,10.088,316.2002,188.21964,119.24722,37.11181,297.85977,0.2925741,2.118935,3.1121585,0.5509217,0.17050603
POL,Poland,Europe & Central Asia,2013,14.263,8.454689799,9.157646599,13.90498262,16.30895042,17.22479057,15.43327045,1.007,0.15,19071.01142,31259.02915,24971.27568,0.863,0.864183005,0.858226135,0.782,5.39706,17.2853,4.790579796,76.9705,80.9139,72.9733,48.154,64.402,9.385863268,16.55,3,12.77855015,12.80893993,12.74464035,0.743,21.78571429,78.21428571,80.36418152,86.24192047,High income: OECD,9.7,10.2,3541.419122,5.24E+11,13781.1,62.8492,4.5,77,124.229,10.326,315.64224,188.63704,119.319046,37.682682,297.49188,0.29323727,2.1157718,3.1070929,0.55088454,0.1731666
POL,Poland,Europe & Central Asia,2014,13.708,8.145739808,9.131625284,13.87283237,15.98246956,16.81509972,15.19077969,1.005,0.145,19660.53189,32187.36505,25724.2512,0.865,0.865356111,0.861358243,0.784,5.3656,17.38732,4.641955853,77.5691,81.3941,73.6498,48.489,64.675,9.36416185,17.12,2,12.83730984,12.8828001,12.7865696,0.745,22.32142857,77.67857143,81.08058167,86.94407654,High income: OECD,9.9,9.9,3650.947548,5.45E+11,14347.9,66.6,4.3,77.6024,124.144,8.99,315.24734,189.09149,119.334885,38.21435,297.04416,0.29381895,2.11352,3.1019056,0.55084735,0.17553602
POL,Poland,Europe & Central Asia,2015,12.792,8.240480859,8.979865441,14.17050691,16.01518949,16.83546638,15.23473994,1.006,0.134,20490.11747,33571.2069,26821.51433,0.868,0.868653601,0.863421409,0.788,5.09326,17.38732,4.459016323,77.4151,81.307,73.4696,48.415,64.56,9.216589862,17.55,2,12.92106485,13.00320005,12.82964993,0.745,24.82142857,75.17857143,81.96683502,87.51208496,High income: OECD,9.7,10.4,3763.863452,4.78E+11,12572.3,67.997,4.2,77.4512,124.062,7.501,314.9578,189.2912,119.37284,38.6857,296.69846,0.29418284,2.1118062,3.0975196,0.5508126,0.17776369
POL,Poland,Europe & Central Asia,2016,12.284,8.537729914,8.686997843,14.56422018,16.04790942,16.85583305,15.27870019,1.007,0.132,20902.66414,34466.38322,27466.79559,0.872,0.873237743,0.867460996,0.795,4.71453,16.85896,4.487503529,77.8025,81.7191,73.8273,48.316,64.788,8.830275229,17.96,2,13.00481987,13.12360001,12.87273026,0.745,24.82142857,75.17857143,82.85308838,88.08009338,High income: OECD,10.1,10.2,3880.2716,4.72E+11,12431.6,73.3007,4,77.8512,124.008,6.161,314.8439,189.17772,119.30254,39.197628,295.44107,0.29407313,2.1114995,3.0851579,0.5507802,0.18004344
POL,Poland,Europe & Central Asia,2017,11.378,8.897351948,8.014790925,14.85714286,16.08062935,16.87619972,15.32266045,1.006,0.125,21880.44025,36215.25641,28817.10086,0.875,0.875608889,0.870697017,0.804,5.20938,14.38105,4.453942776,77.7205,81.5418,73.8484,48.407,65.149,8.114285714,17.93,2,13.04480243,13.17770743,12.89659762,0.745,25.53571429,74.46428571,83.76936722,88.74251556,High income: OECD,10.6,10.6,4000.28,5.26E+11,13861.1,75.9854,3.9,77.8512,124.024,4.887,315.39148,188.9422,119.242546,39.585884,294.37375,0.2939007,2.1144452,3.0739503,0.550749,0.18200578
POL,Poland,Europe & Central Asia,2018,10.681,8.886554657,7.477034607,14.70923603,16.02598953,16.79640961,15.29001999,1.006,0.121,23123.71652,38098.34908,30369.76617,0.877,0.878184863,0.872613052,0.811,4.93736,13.14542,4.348323822,77.6282,81.4865,73.7447,48.434,64.915,7.525655644,17.78,2,13.08478498,13.23181486,12.92046499,0.748,25.53571429,74.46428571,84.68564606,89.40493774,High income: OECD,21.9485,8.082,4124,5.86E+11,15424,77.5417,3.8,70.428,124.036,3.673,326.28052,189.09996,119.199974,39.97676,294.40244,0.29409933,2.1671112,3.0749567,0.55071974,0.18387282
PRK,Korea (Democratic People's Rep. of),East Asia & Pacific,1990,6.674,6.031635258,11.99939241,0,0,0,0,0,0,0,0,0,0,0,0,0.4415,11.73821662,18.18098242,11.429245,70.21,73.8236,65.3735,76.596,86.589,12.40216429,1.52,80,0,0,0,0,20.08733624,79.91266376,0,0,Low income,20.657,5.663,196.9021848,14492100000,3192.1,0,33.4,69.896,168.533,6.582,444.13,179.29546,39.616684,15.93073,351.3055,0.2749578,2.8953016,3.6443512,0.18233444,0.073173285
PRK,Korea (Democratic People's Rep. of),East Asia & Pacific,1991,6.066,5.68811426,11.99939241,0,0,0,0,0,0,0,0,0,0,0,0,0.4415,11.73821662,18.18098242,11.429245,70.3125,74.0156,65.322,76.833,86.634,12.40216429,1.2,64,0,0,0,0,20.08733624,79.91266376,0,0,Low income,20.651,5.747,202.9919431,14492100000,3192.1,8.26723,36.9,69.879,171.158,3.581,442.85068,178.84575,39.800564,15.809219,351.25922,0.27422833,2.888833,3.6434298,0.18235031,0.072650485
PRK,Korea (Democratic People's Rep. of),East Asia & Pacific,1992,5.457,4.917658369,11.99939241,0,0,0,0,0,0,0,0,0,0,0,0,0.4415,11.73821662,18.18098242,11.429245,70.8239,74.639,65.6549,77.201,86.696,12.40216429,1.66,56,0,0,0,0,20.08733624,79.91266376,0,0,Low income,20.609,6.001,209.2700444,14492100000,3192.1,8.26723,41.1,69.492,173.884,3.629,441.5057,178.20464,39.75487,15.665111,351.60095,0.27342653,2.8820398,3.642853,0.18236645,0.07197394
PRK,Korea (Democratic People's Rep. of),East Asia & Pacific,1993,4.599,4.461094731,11.99939241,0,0,0,0,0,0,0,0,0,0,0,0,0.4415,11.73821662,18.18098242,11.429245,71.8705,76.3014,66.0239,77.465,86.73,12.40216429,2.66,57,0,0,0,0,20.08733624,79.91266376,0,0,Low income,20.499,6.427,215.7423138,14492100000,3192.1,8.26723,45.5,68.742,176.612,3.891,440.01245,177.52951,39.7214,15.433824,351.33258,0.27259538,2.874069,3.6424274,0.18237938,0.07081981
PRK,Korea (Democratic People's Rep. of),East Asia & Pacific,1994,4.282,4.018906865,11.99939241,0,0,0,0,0,0,0,0,0,0,0,0,0.4415,11.73821662,18.18098242,11.429245,70.7181,74.9006,65.1049,77.625,86.747,12.40216429,2.16,70,0,0,0,0,20.08733624,79.91266376,0,0,Low income,20.308,6.998,222.4147565,14492100000,3192.1,8.26723,49.8,67.698,179.204,3.998,438.27628,176.99965,39.766083,15.2998,351.0593,0.27179864,2.8668916,3.6414497,0.18238568,0.07021676
PRK,Korea (Democratic People's Rep. of),East Asia & Pacific,1995,3.928,3.716928398,11.99939241,0,0,0,0,0,0,0,0,0,0,0,0,0.4415,11.73821662,18.18098242,11.429245,60.8944,64.24,56.659,77.89,86.772,12.40216429,2.27,96,0,0,0,0,20.08733624,79.91266376,0,0,Low income,20.034,7.639,229.2935634,14492100000,3192.1,8.26723,53.2,66.537,181.565,4.128,436.92502,176.51022,39.67426,15.085833,351.0236,0.27106032,2.8596976,3.6403131,0.18238331,0.06925937
PRK,Korea (Democratic People's Rep. of),East Asia & Pacific,1996,3.451,3.239582194,11.99939241,0,0,0,0,0,0,0,0,0,0,0,0,0.4415,11.73821662,18.18098242,11.429245,60.9557,64.2467,56.798,78.106,86.789,12.40216429,2.04,129,0,0,0,0,20.08733624,79.91266376,0,0,Low income,19.686,8.247,236.3851169,14492100000,3192.1,8.26723,55.1,65.495,183.651,4.158,435.8459,175.94542,39.666058,14.8481455,350.67917,0.27005962,2.8548331,3.64019,0.18237558,0.06810789
