Country Code,Contry Name,Region,Year,abr,co2_prod,coef_ineq,diff_hdi_phdi,eys,eys_f,eys_m,gdi,gii,gni_pc_f,gni_pc_m,gnipc,hdi,hdi_f,hdi_m,ihdi,ineq_edu,ineq_inc,ineq_le,le,le_f,le_m,lfpr_f,lfpr_m,loss,mf,mmr,mys,mys_f,mys_m,phdi,pr_f,pr_m,se_f,se_m,IncomeGroup,"Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)",Electric power consumption (kWh per capita),GDP (USD),GDP per capita (USD),Individuals using the Internet (% of population),"Infant mortality rate (per 1,000 live births)",Life expectancy at birth (years),Population density (people per sq. km of land area),Unemployment (% of total labor force) (modeled ILO estimate)
TON,Tonga,East Asia & Pacific,2004,22.388,1.096808956,11.99939241,0,14.61574162,14.93232116,14.33606073,0.956,0.657,3772.31455,7556.451541,5693.384819,0.702,0.683029982,0.714161891,0.4415,11.73821662,18.18098242,11.429245,69.6704,73.1131,66.6251,42.062,66.713,12.40216429,0,67,10.0622757,9.944351768,10.18418827,0,0,100,69.14362793,71.90288086,Upper middle income,28.555,6.947,319.889776,229358000,2288.59,3.95237,14.3,69.822,139.192,3.492
TON,Tonga,East Asia & Pacific,2005,22.973,1.125613201,11.99939241,0,14.70529343,15.02381268,14.42389891,0.956,0.453,3717.386059,7351.137449,5561.841643,0.702,0.68270299,0.714488282,0.4415,11.73821662,18.18098242,11.429245,69.7682,73.063,66.8364,41.795,66.009,12.40216429,0,66,10.06649771,9.948905754,10.18787928,0,3.448275862,96.55172414,68.72653809,71.41666565,Upper middle income,28.547,6.982,329.7832742,262176000,2598.25,4.90778,14.3,69.836,140.146,2.139
TON,Tonga,East Asia & Pacific,2006,22.276,1.26088923,11.99939241,0,14.79484524,15.1153042,14.5117371,0.955,0.45,3697.152964,7260.698349,5505.705101,0.703,0.683479215,0.715478484,0.4415,11.73821662,18.18098242,11.429245,69.8939,73.1303,67.0135,41.5,65.253,12.40216429,0,64,10.07071972,9.95345974,10.19157028,0,3.333333333,96.66666667,68.30944824,70.93045044,Upper middle income,28.458,7.024,339.9827569,294138000,2892.04,5.85394,14.4,69.852,141.258,1.09
TON,Tonga,East Asia & Pacific,2007,21.929,1.107222585,11.99939241,0,14.88439706,15.20679572,14.59957528,0.955,0.446,3576.388939,6999.33471,5311.430437,0.704,0.68438393,0.716853707,0.4415,11.73821662,18.18098242,11.429245,70.0478,73.2089,67.2328,41.202,64.482,12.40216429,0,62,10.2396677,10.14165382,10.34084625,0,3.333333333,96.66666667,72.17465057,74.42153778,Upper middle income,28.293,7.068,350.4976875,300143000,2925.91,7.17987,14.5,69.878,142.474,0.988
TON,Tonga,East Asia & Pacific,2008,21.399,1.169579895,11.99939241,0,14.97394887,15.29828725,14.68741347,0.955,0.446,3725.970083,7288.265098,5527.20572,0.709,0.689916334,0.722203594,0.4415,11.73821662,18.18098242,11.429245,70.164,73.2718,67.3819,40.902,63.7,12.40216429,0,60,10.40861568,10.32984791,10.49012222,0,3.125,96.875,76.03985291,77.91262512,Upper middle income,28.063,7.109,361.3378222,349484000,3380.61,8.11077,14.6,69.921,143.582,0.957
TON,Tonga,East Asia & Pacific,2009,21.177,1.26961209,11.99939241,0,15.06350068,15.38977877,14.77525166,0.955,0.446,3571.425218,6975.274902,5288.567375,0.708,0.688847216,0.721564473,0.4415,11.73821662,18.18098242,11.429245,70.0121,73.0556,67.2768,40.608,62.919,12.40216429,0,61,10.57756367,10.51804199,10.63939819,0,3.125,96.875,79.90505524,81.40371246,Upper middle income,27.77,7.147,372.5132187,318167000,3062.53,10,14.8,69.982,144.292,1.125
TON,Tonga,East Asia & Pacific,2010,20.671,1.127555632,0,0,15.1530525,15.48127029,14.86308984,0.961,0.643,3766.869189,6875.760096,5332.265468,0.713,0.696341898,0.724475483,0,0,0,9.728571892,70.3234,73.3806,67.5675,40.318,62.136,0,0,57,10.74651165,10.70623608,10.78867416,0,0,100,83.77025757,84.8947998,Upper middle income,27.421,7.179,384.0342461,369485000,3553.22,16,14.9,70.059,144.425,1.146
TON,Tonga,East Asia & Pacific,2011,20.643,0.990614318,0,0,15.24260431,15.57276181,14.95092803,0.963,0.428,4033.433092,7348.500346,5699.446117,0.72,0.703494612,0.73088019,0,5.061193561,0,9.62994957,70.3809,73.424,67.6304,40.024,61.341,0,0,56,10.91545963,10.89443016,10.93795013,0,3.571428571,96.42857143,87.6354599,88.38588715,Upper middle income,27.027,7.205,395.9115939,423012000,4084.62,25,15,70.148,143.836,1.134
TON,Tonga,East Asia & Pacific,2012,20.818,1.034291443,0,0,15.33215613,15.66425333,15.03876622,0.963,0.428,4111.403295,7468.069471,5795.075725,0.723,0.70664527,0.733658293,0,5.061193561,0,9.544566154,70.442,73.4541,67.7085,39.737,60.547,0,0,56,11.00441689,11.00149576,11.00733801,0,3.571428571,96.42857143,88.89128164,89.33947863,Upper middle income,26.606,7.225,408.1562824,472358000,4597.74,30,15,70.242,142.69,1.113
TON,Tonga,East Asia & Pacific,2013,21.377,1.116067919,0,0,15.42170794,15.75574485,15.1266044,0.964,0.429,4157.992662,7525.356355,5843.639792,0.725,0.709295219,0.735654429,0,5.061193561,0,9.468999863,70.505,73.4852,67.7899,39.454,59.755,0,0,56,11.09337414,11.10856137,11.04648547,0,3.571428571,96.42857143,90.14710338,90.29307011,Upper middle income,26.178,7.239,420.7796726,450686000,4428.57,32.754,14.9,70.335,141.344,1.135
TON,Tonga,East Asia & Pacific,2014,21.348,1.124242784,0,0,15.51125975,15.84723637,15.21444259,0.965,0.64,4212.620523,7591.029474,5900.359576,0.727,0.711924089,0.737733093,0,5.061193561,0,9.454076767,70.5405,73.4887,67.8443,39.176,58.962,0,0,55,11.1823314,11.21562697,11.10075314,0,0,100,91.40292512,91.24666159,Upper middle income,25.756,7.245,433.7934769,443911000,4393.94,35.9544,14.7,70.427,140.317,1.11
TON,Tonga,East Asia & Pacific,2015,20.51,1.199730108,0,0,15.60081157,15.9387279,15.30228078,0.966,0.637,4302.660516,7712.583552,6002.930747,0.73,0.715228436,0.740347367,0,5.061193561,0,9.352478981,70.607,73.5283,67.9251,38.902,58.169,0,0,54,11.27128866,11.32269257,11.15502081,0,0,100,92.65874686,92.20025308,Upper middle income,25.354,7.24,447.20977,435438000,4320.64,38.6513,14.4,70.517,139.974,1.08
TON,Tonga,East Asia & Pacific,2016,19.278,1.268033184,0,0,15.69036338,16.03021942,15.39011896,0.967,0.633,4551.938912,8151.408202,6343.509777,0.735,0.72004922,0.744768819,0,5.061193561,0,9.289879799,70.661,73.5612,67.9914,38.612,57.346,0,0,53,11.30161499,11.36107458,11.17511995,0,0,100,92.87560775,92.43717021,Upper middle income,24.977,7.223,461.041,401109000,3966.16,39.95,14.1,70.607,140.463,1.055
TON,Tonga,East Asia & Pacific,2017,19.097,1.54463813,0,0,15.77991519,16.12171094,15.47795715,0.968,0.363,4833.899659,8636.87986,6723.664971,0.74,0.725011708,0.749348873,0,0,0,9.217887878,70.7133,73.5796,68.0648,38.328,56.526,0,0,52,11.33194133,11.39945659,11.19521908,0,7.692307692,92.30769231,93.09246865,92.67408735,Upper middle income,24.626,7.194,475.3,430174000,4217.48,41.2487,13.8,70.701,141.664,1.003
TON,Tonga,East Asia & Pacific,2018,19.22,1.349167127,0,0,15.86946701,16.21320246,15.56579533,0.968,0.365,4893.078418,8717.261312,6790.395096,0.742,0.727047213,0.751251175,0,0,0,9.125449181,70.7787,73.614,68.1491,38.047,55.707,0,0,52,11.36226767,11.4378386,11.21531822,0,7.407407407,92.59259259,93.30932955,92.91100449,Upper middle income,21.9485,8.082,490,450353000,4364.02,8.26723,13.4,70.428,143.329,1.027
TTO,Trinidad and Tobago,Latin America & Caribbean,1990,60.254,13.90629555,11.99939241,0,11.11131308,11.2083938,11.01785578,0.934,0.456,6322.587837,14752.03803,10497.63719,0.66,0.632882022,0.6777993,0.4415,11.73821662,18.18098242,11.429245,68.272,70.4011,66.1218,42.174,74.229,12.40216429,0,104,7.252180099,7.134319782,7.373260021,0,19.40298507,80.59701493,37.02053833,36.63117981,High income: nonOECD,20.72,7.483,2318.501916,5068000000,4150.3,0,26.8,68.086,238.034,6.582
TTO,Trinidad and Tobago,Latin America & Caribbean,1991,58.978,13.80535236,11.99939241,0,11.05126953,11.09514999,11.00918961,0.938,0.448,6473.46835,14904.04266,10649.47368,0.665,0.639491424,0.681415381,0.4415,11.73821662,18.18098242,11.429245,68.8595,71.399,66.3424,42.608,73.957,12.40216429,0,96,7.421411779,7.309248103,7.536582232,0,19.40298507,80.59701493,38.26986398,37.93039428,High income: nonOECD,19.612,7.466,2390.208161,5307910000,4318.52,8.26723,26.4,68.201,239.591,3.439
TTO,Trinidad and Tobago,Latin America & Caribbean,1992,56.445,15.44680407,11.99939241,0,10.99155045,10.98305035,11.00053024,0.937,0.437,6456.109531,14459.8476,10420.72124,0.663,0.637712247,0.680584756,0.4415,11.73821662,18.18098242,11.429245,68.3914,70.7855,66.0069,43.615,73.608,12.40216429,0,88,7.590643459,7.484176424,7.699904442,0,19.40298507,80.59701493,39.51918962,39.22960875,High income: nonOECD,18.593,7.461,2464.132125,5439550000,4398.5,8.26723,26.1,68.305,241.069,3.572
TTO,Trinidad and Tobago,Latin America & Caribbean,1993,51.896,14.00046317,11.99939241,0,11.01103973,11.02167988,11.00123024,0.938,0.434,6392.443701,14282.16904,10300.6617,0.667,0.641849847,0.683983968,0.4415,11.73821662,18.18098242,11.429245,68.8113,71.242,66.385,43.654,73.467,12.40216429,0,93,7.759875139,7.659104745,7.863226652,0,19.40298507,80.59701493,40.76851527,40.52882322,High income: nonOECD,17.666,7.467,2540.342397,4669490000,3754.77,8.26723,25.9,68.402,242.42,3.773
TTO,Trinidad and Tobago,Latin America & Caribbean,1994,47.264,13.62459184,11.99939241,0,11.12510612,11.15301531,11.09832564,0.944,0.434,6492.138555,14520.80578,10468.88734,0.67,0.646593231,0.68510732,0.4415,11.73821662,18.18098242,11.429245,68.5109,71.3216,65.7705,44.39,74.752,12.40216429,0,102,7.929106818,7.834033065,8.026548862,0,19.40298507,80.59701493,42.01784092,41.82803769,High income: nonOECD,16.851,7.482,2618.909687,4947210000,3959.29,8.26723,25.7,68.496,243.571,3.785
TTO,Trinidad and Tobago,Latin America & Caribbean,1995,43.707,13.12414288,11.99939241,0,11.2391725,11.28435074,11.19542105,0.941,0.422,6710.150918,14971.14866,10801.6479,0.678,0.653240872,0.694127072,0.4415,11.73821662,18.18098242,11.429245,69.17,71.6319,66.7005,45.1,75.721,12.40216429,0,93,8.098338498,8.008961386,8.189871073,0,19.40298507,80.59701493,43.26716656,43.12725215,High income: nonOECD,16.17,7.505,2699.906894,5329210000,4249.09,0.15815,25.6,68.597,244.483,3.772
TTO,Trinidad and Tobago,Latin America & Caribbean,1996,41.91,16.51466464,11.99939241,0,11.35323889,11.41568617,11.29251645,0.952,0.41,7457.66599,15717.37626,11548.07879,0.684,0.663565128,0.696997543,0.4415,11.73821662,18.18098242,11.429245,69.0086,71.9297,66.156,46.935,74.384,12.40216429,0,88,8.267570178,8.183889707,8.353193283,0,19.40298507,80.59701493,44.51649221,44.42646662,High income: nonOECD,15.635,7.529,2783.409169,5759540000,4579.97,0.393081,25.5,68.713,245.136,3.725
TTO,Trinidad and Tobago,Latin America & Caribbean,1997,39.992,16.31911151,11.99939241,0,11.46730527,11.54702161,11.38961185,0.944,0.407,8170.117788,17325.3352,12703.82988,0.69,0.666947951,0.706420247,0.4415,11.73821662,18.18098242,11.429245,68.719,70.8722,66.5249,47.015,74.934,12.40216429,0,88,8.436801857,8.358818028,8.516515493,0,19.40298507,80.59701493,45.76581785,45.72568109,High income: nonOECD,15.236,7.553,2869.493989,5737750000,4554.32,1.17317,25.4,68.85,245.584,3.684
TTO,Trinidad and Tobago,Latin America & Caribbean,1998,39.24,15.65402098,11.99939241,0,11.58137165,11.67835704,11.48670725,0.952,0.405,8907.254427,18997.43557,13903.94721,0.7,0.679391056,0.713555698,0.4415,11.73821662,18.18098242,11.429245,69.1599,71.8659,66.4741,47.098,75.481,12.40216429,0,86,8.606033537,8.533746348,8.679837704,0,19.40298507,80.59701493,47.0151435,47.02489556,High income: nonOECD,14.96,7.573,2958.241226,6043690000,4790.14,2.72483,25.4,69.011,245.944,3.63
TTO,Trinidad and Tobago,Latin America & Caribbean,1999,39.289,17.77341046,11.99939241,0,11.69543804,11.80969247,11.58380266,0.948,0.401,9554.864303,20468.01442,14958.86422,0.703,0.680841543,0.718087691,0.4415,11.73821662,18.18098242,11.429245,68.3771,70.6681,66.064,46.744,75.236,12.40216429,0,82,8.775265217,8.708674669,8.843159914,0,19.40298507,80.59701493,48.26446915,48.32411003,High income: nonOECD,14.793,7.588,3049.733222,6808980000,5387.14,5.81425,25.4,69.199,246.381,3.67
TTO,Trinidad and Tobago,Latin America & Caribbean,2000,38.992,19.09106477,11.99939241,0,11.80950442,11.9410279,11.68089806,0.954,0.4,10025.19561,21371.06085,15643.28331,0.712,0.691854632,0.725104599,0.4415,11.73821662,18.18098242,11.429245,69.1022,71.7613,66.4528,47.156,75.548,12.40216429,0,81,8.944496897,8.88360299,9.006482124,0,19.40298507,80.59701493,49.51379479,49.6233245,High income: nonOECD,14.724,7.598,3144.054868,8154340000,6435.16,7.72141,25.4,69.413,247.008,3.615
TTO,Trinidad and Tobago,Latin America & Caribbean,2001,38.807,20.89393787,11.99939241,0,11.92357081,12.07236333,11.77799346,0.958,0.392,10591.08049,22569.39139,16521.25119,0.721,0.701726231,0.732333144,0.4415,11.73821662,18.18098242,11.429245,69.6462,72.5393,66.7815,46.768,74.948,12.40216429,0,78,9.113728576,9.058531311,9.169804335,0,20.89552239,79.10447761,50.76312044,50.92253897,High income: nonOECD,14.739,7.604,3241.293679,8824870000,6939.8,15.3846,25.3,69.65,247.881,3.567
TTO,Trinidad and Tobago,Latin America & Caribbean,2002,38.137,22.38561618,11.99939241,0,12.03763719,12.20369877,11.87508887,0.967,0.374,11636.73375,24295.9976,17901.96486,0.732,0.716109264,0.740871332,0.4415,11.73821662,18.18098242,11.429245,70.4878,73.8631,67.2012,47.538,74.682,12.40216429,0,74,9.282960256,9.233459632,9.333126545,0,25.37313433,74.62686567,52.01244609,52.22175344,High income: nonOECD,14.815,7.608,3341.539875,9008270000,7053.07,21.9987,25.1,69.903,248.969,3.617
TTO,Trinidad and Tobago,Latin America & Caribbean,2003,38.447,25.12615314,11.99939241,0,12.15170357,12.3350342,11.97218427,0.967,0.373,13457.14854,27159.31861,20236.02008,0.737,0.721910569,0.746391661,0.4415,11.73821662,18.18098242,11.429245,69.729,72.8238,66.6855,49.026,74.491,12.40216429,0,75,9.452191936,9.408387952,9.496448755,0,25.37313433,74.62686567,53.26177173,53.52096791,High income: nonOECD,14.927,7.614,3444.886469,11305500000,8807.9,25.9718,24.7,70.164,250.206,3.638
TTO,Trinidad and Tobago,Latin America & Caribbean,2004,39.002,25.25015057,11.99939241,0,12.26576996,12.46636963,12.06927967,0.974,0.373,15182.69219,29836.67326,22429.82542,0.752,0.739251798,0.758921929,0.4415,11.73821662,18.18098242,11.429245,71.0756,74.4892,67.7215,50.929,75.391,12.40216429,0,76,9.621423615,9.583316273,9.659770966,0,25.37313433,74.62686567,54.51109738,54.82018238,High income: nonOECD,15.049,7.622,3551.429349,13280300000,10293.8,27.0243,24.3,70.428,251.486,3.59
TTO,Trinidad and Tobago,Latin America & Caribbean,2005,37.153,29.26651868,11.99939241,0,12.38313146,12.60202358,12.16878991,0.978,0.367,16077.40525,30644.40964,23278.47647,0.758,0.747147879,0.763989464,0.4415,11.73821662,18.18098242,11.429245,71.3077,74.8137,67.8662,52.438,75.315,12.40216429,0,76,9.790655295,9.758244594,9.823093176,0,25.37313433,74.62686567,55.76042302,56.11939685,High income: nonOECD,15.161,7.635,3661.267371,15982300000,12327.2,28.9767,23.8,70.691,252.729,3.469
TTO,Trinidad and Tobago,Latin America & Caribbean,2006,39.298,32.56231378,11.99939241,0,12.5016159,12.73915366,12.26912059,0.974,0.367,18353.88183,34243.46572,26206.36859,0.767,0.754202781,0.77411848,0.4415,11.73821662,18.18098242,11.429245,71.256,74.2045,68.2712,53.254,74.891,12.40216429,0,73,9.959886975,9.933172915,9.986415386,0,25.37313433,74.62686567,57.00974867,57.41861131,High income: nonOECD,15.246,7.652,3774.502444,18369400000,14102.5,30.0037,23.2,70.952,253.911,3.284
TTO,Trinidad and Tobago,Latin America & Caribbean,2007,40.638,34.57110736,11.99939241,0,12.69514154,12.90587564,12.48277033,0.973,0.347,18142.92023,34971.94993,26458.12469,0.773,0.759802573,0.780995881,0.4415,11.73821662,18.18098242,11.429245,71.6523,74.6852,68.5862,51.869,75.392,12.40216429,0,65,10.12911865,10.10810124,10.1497376,0,33.33333333,66.66666667,58.25907432,58.71782578,High income: nonOECD,15.301,7.673,3891.239633,21641600000,16539.9,32.3,22.7,71.21,255.059,3.115
TTO,Trinidad and Tobago,Latin America & Caribbean,2008,41.406,33.54706138,11.99939241,0,12.88866718,13.07259761,12.69642007,0.977,0.355,18527.39548,34840.65415,26585.5194,0.777,0.765046776,0.783100823,0.4415,11.73821662,18.18098242,11.429245,71.4697,74.7729,68.1915,52.652,74.675,12.40216429,0,72,10.29835033,10.28302956,10.31305981,0,33.33333333,66.66666667,59.50839996,60.01704025,High income: nonOECD,15.32,7.7,4011.58725,27871600000,21204.1,34.8,22.1,71.464,256.227,3.107
TTO,Trinidad and Tobago,Latin America & Caribbean,2009,41.753,33.47664146,11.99939241,0,13.08219282,13.23931959,12.91006981,0.978,0.359,18245.87851,35207.51413,26620.88515,0.787,0.775534162,0.792609516,0.4415,11.73821662,18.18098242,11.429245,73.126,76.7566,69.51,51.204,74.511,12.40216429,0,74,10.30049992,10.28293991,10.31847,0,33.33333333,66.66666667,59.6944809,59.56428909,High income: nonOECD,15.291,7.732,4135.656959,19172200000,14514.1,44.3,21.4,71.71,257.491,3.648
TTO,Trinidad and Tobago,Latin America & Caribbean,2010,41.94,35.35557435,0,0,13.27571846,13.40604157,13.12371955,0.98,0.367,19638.74567,35528.38203,27481.11974,0.79,0.780136077,0.796110895,0,0,21.94,13.79482269,72.7254,76.1383,69.3087,49.722,72.351,0,0,71,10.47030973,10.47003984,10.47084999,0,27.39726027,72.60273973,63.87498474,63.24064827,High income: nonOECD,15.206,7.77,4263.563875,22157900000,16683.4,48.5,20.8,71.946,258.898,3.775
TTO,Trinidad and Tobago,Latin America & Caribbean,2011,41.971,34.93554003,15.03883798,0,13.46924409,13.57276355,13.33736929,0.983,0.369,19482.59427,31589.77333,25456.22639,0.794,0.784959772,0.798728319,0.673,9.71398,21.94,13.46253395,73.2779,76.41,70.078,48.496,71.736,15.23929471,0,72,10.64011955,10.65713978,10.62322998,0,27.39726027,72.60273973,68.05548859,66.91700745,High income: nonOECD,15.059,7.815,4395.426676,25433000000,19034.1,55.2,20.2,72.17,260.464,3.248
TTO,Trinidad and Tobago,Latin America & Caribbean,2012,41.678,33.87504192,0,0,13.59812069,13.72045683,13.44733482,0.984,0.366,20408.73902,32256.82428,26253.28163,0.8,0.791681312,0.804926203,0,9.71398,0,13.09834766,73.7159,76.7041,70.6345,50.906,71.593,0,0,71,10.75685069,10.78522614,10.72891366,0,26.02739726,73.97260274,71.02105938,69.11609802,High income: nonOECD,14.858,7.866,4531.367707,25769300000,19162,59.5162,19.7,72.382,262.148,3.453
TTO,Trinidad and Tobago,Latin America & Caribbean,2013,41.284,33.41641409,0,0,13.72823041,13.86975724,13.55820701,0.987,0.364,21660.70597,33689.70896,27593.19075,0.806,0.799427816,0.810113596,0,9.71398,0,12.82983303,73.9623,77.0691,70.7802,50.547,71.28,0,0,70,10.87486246,10.91485194,10.83564872,0,26.02739726,73.97260274,73.98663017,71.31518859,High income: nonOECD,14.611,7.925,4671.5131,27110300000,20026.8,63.8,19.1,72.582,263.879,2.46
TTO,Trinidad and Tobago,Latin America & Caribbean,2014,40.267,34.01810848,0,0,13.85958505,14.02068228,13.66999333,0.988,0.363,21188.97379,33058.65994,27041.19649,0.809,0.803016673,0.81260306,0,9.71398,0,12.49207592,74.2152,77.4069,70.9628,51.345,71.825,0,0,69,10.99416892,11.0460357,10.94344562,0,24.65753425,75.34246575,76.95220097,73.51427916,High income: nonOECD,14.325,7.993,4815.992886,27478000000,20169.7,65.1,18.6,72.768,265.564,2.224
TTO,Trinidad and Tobago,Latin America & Caribbean,2015,39.97,32.92766403,0,0,13.99219652,14.17324962,13.78270131,0.991,0.349,22269.32079,35286.4313,28684.3759,0.816,0.811111808,0.818551705,0,9.71398,0,12.20564938,74.5032,77.9299,71.0518,49.503,70.83,0,0,68,11.11478428,11.17879613,11.05231492,0,31.50684932,68.49315068,79.91777176,75.71336973,High income: nonOECD,14.007,8.07,4964.94112,25121500000,18332.5,69.1985,18,72.941,267.12,2.211
TTO,Trinidad and Tobago,Latin America & Caribbean,2016,40.032,29.07474085,0,0,14.12607684,14.32747714,13.89633857,0.992,0.347,20992.62427,32839.46207,26827.84272,0.815,0.809967465,0.816773697,0,9.71398,0,11.95506287,74.281,77.6742,70.8788,49.725,69.163,0,0,68,11.23672288,11.31315219,11.16226729,0,31.50684932,68.49315068,81.13888915,76.94690216,High income: nonOECD,13.662,8.159,5118.496,21746400000,15786.1,73.2969,17.4,73.1,268.531,2.972
TTO,Trinidad and Tobago,Latin America & Caribbean,2017,39.07,28.86307592,0,0,14.26123815,14.4833829,14.01091276,0.986,0.348,19387.8529,33920.21385,26543.37527,0.817,0.809090241,0.82026593,0,0,0,11.67577362,74.2301,77.6943,70.7821,49.292,69.419,0,0,67,11.35999926,11.44912305,11.27331351,0,30.1369863,69.8630137,82.36000653,78.18043458,High income: nonOECD,13.302,8.261,5276.8,22250500000,16076.1,77.3261,16.9,73.245,269.8,2.817
TTO,Trinidad and Tobago,Latin America & Caribbean,2018,39.09,29.12228216,0,0,14.39769272,14.64098517,14.1264316,0.988,0.348,18477.52252,32317.18497,25315.95987,0.815,0.808008429,0.817967338,0,0,0,11.8289423,73.8018,77.3525,70.2986,49.065,69.615,0,0,67,11.48462809,11.58672812,11.38546445,0,30.1369863,69.8630137,83.58112392,79.41396701,High income: nonOECD,21.9485,8.082,5440,23410400000,16843.7,8.26723,16.4,70.428,270.927,2.83
TUN,Tunisia,Middle East & North Africa,1990,18.624,1.592490915,11.99939241,4.340277778,10.47406006,9.474780083,11.43410015,0.78,0.558,2073.468575,9187.41112,5655.51495,0.576,0.491922993,0.63092096,0.4415,11.73821662,18.18098242,11.429245,70.1103,72.4511,67.9241,22.103,74.868,12.40216429,6.92,136,3.466150007,2.251451999,4.69504778,0.551,6.748466258,93.25153374,11.9172972,26.61428099,Upper middle income,25.975,6.275,556.1847427,12290600000,1491.12,0,43.3,68.792,53.0542,6.582
TUN,Tunisia,Middle East & North Africa,1991,18.18,1.822966384,11.99939241,4.647160069,10.56616974,9.656080246,11.43978024,0.786,0.548,2106.024551,9258.459784,5707.121006,0.581,0.499218739,0.634772024,0.4415,11.73821662,18.18098242,11.429245,70.5211,73.0036,68.2209,22.26,74.662,12.40216429,7.28,124,3.607625518,2.388930041,4.843098963,0.554,6.748466258,93.25153374,12.6932611,27.58494268,Upper middle income,24.751,6.073,573.3863327,13074800000,1551.38,8.26723,41.6,69.407,54.2473,15.074
TUN,Tunisia,Middle East & North Africa,1992,18.386,1.728725365,11.99939241,4.761904762,10.65849972,9.858499527,11.42634964,0.793,0.54,2241.166229,9707.30475,5999.871306,0.588,0.507721577,0.639998118,0.4415,11.73821662,18.18098242,11.429245,70.7015,73.0818,68.461,22.463,74.094,12.40216429,7.45,113,3.749101028,2.526408084,4.991150145,0.56,6.748466258,93.25153374,13.469225,28.55560437,Upper middle income,23.557,5.889,591.1199306,15497300000,1799.11,8.26723,39.9,70.001,55.4445,15.151
TUN,Tunisia,Middle East & North Africa,1993,18.026,1.859109416,11.99939241,4.882154882,10.86925983,10.15536976,11.55350018,0.799,0.532,2231.543562,9582.576011,5931.990746,0.594,0.515584144,0.644997769,0.4415,11.73821662,18.18098242,11.429245,71.2347,73.707,68.9127,22.679,74.036,12.40216429,7.55,105,3.890576539,2.663886126,5.139201328,0.565,6.748466258,93.25153374,14.2451889,29.52626607,Upper middle income,22.432,5.735,609.4019904,14608900000,1660.88,8.26723,38.2,70.555,56.6165,15.48
TUN,Tunisia,Middle East & North Africa,1994,16.021,1.75929391,11.99939241,4.801324503,11.3098402,10.6991396,11.89402962,0.807,0.517,2290.422421,9725.625614,6033.027276,0.604,0.527191623,0.653610924,0.4415,11.73821662,18.18098242,11.429245,71.6145,74.0522,69.3117,22.915,73.873,12.40216429,7.61,96,4.032052049,2.801364169,5.287252511,0.575,6.748466258,93.25153374,15.02115279,30.49692776,Upper middle income,21.401,5.615,628.2494746,15632500000,1743.15,0.00737954,36.4,71.062,57.7235,15.818
TUN,Tunisia,Middle East & North Africa,1995,14.295,1.703695554,11.99939241,4.582651391,11.54496002,11.01156044,12.05449009,0.813,0.502,2342.062484,9831.342161,6110.871786,0.611,0.535965811,0.659342485,0.4415,11.73821662,18.18098242,11.429245,71.9876,74.5201,69.5956,23.17,73.747,12.40216429,7.24,88,4.17352756,2.938842211,5.435303693,0.583,6.748466258,93.25153374,15.79711669,31.46758945,Upper middle income,20.479,5.531,647.6798707,18030900000,1975.9,0.011192,34.5,71.517,58.7371,15.88
TUN,Tunisia,Middle East & North Africa,1996,12.448,1.789175751,11.99939241,4.838709677,11.74763012,11.30053043,12.17457008,0.82,0.485,2484.570107,10304.79612,6417.676801,0.62,0.546437138,0.666767699,0.4415,11.73821662,18.18098242,11.429245,72.3796,74.9351,69.9673,23.433,73.643,12.40216429,7.55,82,4.329150621,3.08628243,5.589439171,0.59,6.748466258,93.25153374,16.73978383,32.46981738,Upper middle income,19.668,5.484,667.7112069,19587300000,2113.59,0.0276154,32.5,71.921,59.6507,16.02
TUN,Tunisia,Middle East & North Africa,1997,10.589,1.782541857,11.99939241,4.625199362,11.77896023,11.41178989,12.13055992,0.826,0.467,2632.338444,10780.26939,6727.51802,0.627,0.555297498,0.672241012,0.4415,11.73821662,18.18098242,11.429245,72.8634,75.5366,70.3572,23.703,73.552,12.40216429,7.19,76,4.484773683,3.23372265,5.743574649,0.598,6.748466258,93.25153374,17.68245097,33.47204531,Upper middle income,18.949,5.466,688.362069,20746400000,2208.21,0.043657,30.5,72.282,60.4732,15.94
TUN,Tunisia,Middle East & North Africa,1998,9.317,1.87263594,11.99939241,5.007824726,12.33230972,11.99945974,12.51283979,0.835,0.447,2755.934605,11181.01425,6987.206164,0.639,0.568644196,0.681379104,0.4415,11.73821662,18.18098242,11.429245,73.1687,75.991,70.5348,23.682,72.84,12.40216429,7.98,72,4.640396745,3.381162869,5.897710127,0.607,7.36196319,92.63803681,18.62511811,34.47427324,Upper middle income,18.311,5.47,709.6516175,21803400000,2292.71,0.107941,28.6,72.608,61.2117,15.433
TUN,Tunisia,Middle East & North Africa,1999,8.025,1.884696952,11.99939241,5.384615385,12.74440002,12.58712959,12.89511967,0.842,0.402,2917.566917,11718.65954,7334.055884,0.65,0.582034481,0.691591266,0.4415,11.73821662,18.18098242,11.429245,73.5081,76.3272,70.8634,23.666,72.135,12.40216429,8.48,69,4.796019806,3.528603089,6.051845605,0.615,11.53846154,88.46153846,19.56778525,35.47650116,Upper middle income,17.759,5.493,731.5996057,22943700000,2386.59,1.60249,26.7,72.904,61.8794,15.21
